position_x,position_y,orientation,marker_id
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2509446692724023,-0.0798918066181086,-1.9179680303909443,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2511613500356844,-0.08014767577224255,-2.409832410801435,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2511613500356844,-0.08014767577224255,-2.409832410801435,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2509446692724023,-0.0798918066181086,-1.9179680303909443,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2511613500356844,-0.08014767577224255,-2.409832410801435,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2511613500356844,-0.08014767577224255,-2.409832410801435,1
0.2511613500356844,-0.08014767577224255,-2.409832410801435,1
0.2511613500356844,-0.08014767577224255,-2.409832410801435,1
0.2511613500356844,-0.08014767577224255,-2.409832410801435,1
0.2511613500356844,-0.08014767577224255,-2.409832410801435,1
0.2511613500356844,-0.08014767577224255,-2.409832410801435,1
0.2511613500356844,-0.08014767577224255,-2.409832410801435,1
0.2511613500356844,-0.08014767577224255,-2.409832410801435,1
0.2511613500356844,-0.08014767577224255,-2.409832410801435,1
0.2509446692724023,-0.0798918066181086,-1.9179680303909443,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
0.2511613500356844,-0.08014767577224255,-2.409832410801435,1
0.2511613500356844,-0.08014767577224255,-2.409832410801435,1
0.2509446692724023,-0.0798918066181086,-1.9179680303909443,1
0.2511613500356844,-0.08014767577224255,-2.409832410801435,1
0.2509446692724023,-0.0798918066181086,-1.9179680303909443,1
0.2510075019666131,-0.079693838846748,-2.3853115803879956,1
