position_x,position_y,orientation,marker_id
0.08210504883892389,-0.002749230811742248,-1.599089418932554,1
0.08210504883892389,-0.002749230811742248,-1.599089418932554,1
0.08228880413699437,-0.0012358665455034779,-1.6235953291626024,1
0.08096473346212574,-0.005068758936204593,-1.5142787353327185,1
0.08221854523533305,-0.0008166380980801913,-1.6259556447617431,1
0.08221854523533305,-0.0008166380980801913,-1.6259556447617431,1
0.08074759011107184,-0.001526499866486869,-1.5994937940905007,1
0.08074759011107184,-0.001526499866486869,-1.5994937940905007,1
0.08074759011107184,-0.001526499866486869,-1.5994937940905007,1
0.08221854523533305,-0.0008166380980801913,-1.6259556447617431,1
0.08221854523533305,-0.0008166380980801913,-1.6259556447617431,1
0.08221854523533305,-0.0008166380980801913,-1.6259556447617431,1
0.08096473346212574,-0.005068758936204593,-1.5142787353327185,1
0.08096473346212574,-0.005068758936204593,-1.5142787353327185,1
0.08125819150461164,-0.003578163460815492,-1.6271147908337993,1
0.08125819150461164,-0.003578163460815492,-1.6271147908337993,1
0.08125819150461164,-0.003578163460815492,-1.6271147908337993,1
0.08125819150461164,-0.003578163460815492,-1.6271147908337993,1
0.07972792121752599,-0.006388148899812596,-1.5909766907689915,1
0.07972792121752599,-0.006388148899812596,-1.5909766907689915,1
0.08221854523533305,-0.0008166380980801913,-1.6259556447617431,1
0.08221854523533305,-0.0008166380980801913,-1.6259556447617431,1
0.08221854523533305,-0.0008166380980801913,-1.6259556447617431,1
0.08074759011107184,-0.001526499866486869,-1.5994937940905007,1
0.08074759011107184,-0.001526499866486869,-1.5994937940905007,1
0.08074759011107184,-0.001526499866486869,-1.5994937940905007,1
0.08221854523533305,-0.0008166380980801913,-1.6259556447617431,1
0.08221854523533305,-0.0008166380980801913,-1.6259556447617431,1
0.08221854523533305,-0.0008166380980801913,-1.6259556447617431,1
0.08096473346212574,-0.005068758936204593,-1.5142787353327185,1
0.07972792121752599,-0.006388148899812596,-1.5909766907689915,1
0.08125819150461164,-0.003578163460815492,-1.6271147908337993,1
0.08125819150461164,-0.003578163460815492,-1.6271147908337993,1
0.08125819150461164,-0.003578163460815492,-1.6271147908337993,1
0.08096473346212574,-0.005068758936204593,-1.5142787353327185,1
0.08096473346212574,-0.005068758936204593,-1.5142787353327185,1
0.08096473346212574,-0.005068758936204593,-1.5142787353327185,1
0.08221854523533305,-0.0008166380980801913,-1.6259556447617431,1
0.08221854523533305,-0.0008166380980801913,-1.6259556447617431,1
0.08221854523533305,-0.0008166380980801913,-1.6259556447617431,1
0.08074759011107184,-0.001526499866486869,-1.5994937940905007,1
0.08074759011107184,-0.001526499866486869,-1.5994937940905007,1
0.08074759011107184,-0.001526499866486869,-1.5994937940905007,1
0.08221854523533305,-0.0008166380980801913,-1.6259556447617431,1
0.08221854523533305,-0.0008166380980801913,-1.6259556447617431,1
0.08221854523533305,-0.0008166380980801913,-1.6259556447617431,1
0.08190023496501558,-0.0019110714511723637,-1.6194146830577194,1
0.08221854523533305,-0.0008166380980801913,-1.6259556447617431,1
0.08221854523533305,-0.0008166380980801913,-1.6259556447617431,1
0.08221854523533305,-0.0008166380980801913,-1.6259556447617431,1
0.08221854523533305,-0.0008166380980801913,-1.6259556447617431,1
