position_x,position_y,orientation,marker_id
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.14337303694567977,-0.10113840648105857,-1.059158368874749,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12573630663250357,-0.08197201872972723,-1.1860102450764898,1
-0.11836586065111565,-0.07425429718166673,-1.2035799072240638,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.11836586065111565,-0.07425429718166673,-1.2035799072240638,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12573630663250357,-0.08197201872972723,-1.1860102450764898,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.11836586065111565,-0.07425429718166673,-1.2035799072240638,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.11836586065111565,-0.07425429718166673,-1.2035799072240638,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12573630663250357,-0.08197201872972723,-1.1860102450764898,1
-0.12573630663250357,-0.08197201872972723,-1.1860102450764898,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.11836586065111565,-0.07425429718166673,-1.2035799072240638,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12573630663250357,-0.08197201872972723,-1.1860102450764898,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
-0.12381614985830763,-0.07951671335059748,-1.1755365672092006,1
