position_x,position_y,orientation,marker_id
-0.11628793652716057,-0.06265582761273755,-1.1678887390701707,1
-0.11530734234917778,-0.061592687796509143,-1.367158412924254,1
-0.11530734234917778,-0.061592687796509143,-1.367158412924254,1
-0.11486691098464319,-0.06081582708739239,-1.3265850107265624,1
-0.11530734234917778,-0.061592687796509143,-1.367158412924254,1
-0.11530734234917778,-0.061592687796509143,-1.367158412924254,1
-0.11485847631503188,-0.06108914907240734,-1.099036909961354,1
-0.11609323181392533,-0.06271434920925092,-1.1131835002146993,1
-0.11731543452588916,-0.06577774528461686,-1.0359933970093445,1
-0.11674257682817407,-0.06496466009016807,-1.1312407416996655,1
-0.11731543452588916,-0.06577774528461686,-1.0359933970093445,1
-0.11435434728681404,-0.061264777293754596,-1.1632777225527395,1
-0.11628793652716057,-0.06265582761273755,-1.1678887390701707,1
-0.11485847631503188,-0.06108914907240734,-1.099036909961354,1
-0.11485847631503188,-0.06108914907240734,-1.099036909961354,1
-0.11485847631503188,-0.06108914907240734,-1.099036909961354,1
-0.11609323181392533,-0.06271434920925092,-1.1131835002146993,1
-0.11311692731710155,-0.06075277260575393,-1.0402911602904883,1
-0.11857130683641809,-0.06742931004893374,-1.104112329017305,1
-0.11515166029519758,-0.06217013365976912,-1.0973676826115577,1
-0.11435434728681404,-0.061264777293754596,-1.1632777225527395,1
-0.11698911264092915,-0.06466006881353861,-1.135585648698444,1
-0.11940881375334528,-0.06771948651744672,-1.098375624922861,1
-0.12339202992751114,-0.07218324346280355,-1.1355167769083843,1
-0.11311692731710155,-0.06075277260575393,-1.0402911602904883,1
-0.11515166029519758,-0.06217013365976912,-1.0973676826115577,1
-0.11515166029519758,-0.06217013365976912,-1.0973676826115577,1
-0.11698911264092915,-0.06466006881353861,-1.135585648698444,1
-0.11311692731710155,-0.06075277260575393,-1.0402911602904883,1
-0.11940881375334528,-0.06771948651744672,-1.098375624922861,1
-0.11311692731710155,-0.06075277260575393,-1.0402911602904883,1
-0.11311692731710155,-0.06075277260575393,-1.0402911602904883,1
-0.11311692731710155,-0.06075277260575393,-1.0402911602904883,1
-0.11311692731710155,-0.06075277260575393,-1.0402911602904883,1
-0.11311692731710155,-0.06075277260575393,-1.0402911602904883,1
-0.11940881375334528,-0.06771948651744672,-1.098375624922861,1
-0.11311692731710155,-0.06075277260575393,-1.0402911602904883,1
-0.11311692731710155,-0.06075277260575393,-1.0402911602904883,1
-0.11940881375334528,-0.06771948651744672,-1.098375624922861,1
-0.11311692731710155,-0.06075277260575393,-1.0402911602904883,1
-0.11515166029519758,-0.06217013365976912,-1.0973676826115577,1
-0.11311692731710155,-0.06075277260575393,-1.0402911602904883,1
-0.11940881375334528,-0.06771948651744672,-1.098375624922861,1
-0.11311692731710155,-0.06075277260575393,-1.0402911602904883,1
-0.11311692731710155,-0.06075277260575393,-1.0402911602904883,1
-0.11940881375334528,-0.06771948651744672,-1.098375624922861,1
-0.11311692731710155,-0.06075277260575393,-1.0402911602904883,1
-0.11311692731710155,-0.06075277260575393,-1.0402911602904883,1
-0.11311692731710155,-0.06075277260575393,-1.0402911602904883,1
-0.11515166029519758,-0.06217013365976912,-1.0973676826115577,1
-0.11311692731710155,-0.06075277260575393,-1.0402911602904883,1
